image_path,fruit_id,storage_condition,day,stage,view,timestamp,file_stem
data/Avocado Ripening Dataset/T10_d01_037_a_1.jpg,T10_037,T10,1,1,a,2022-04-03 18:10:41,T10_d01_037_a_1
data/Avocado Ripening Dataset/T10_d01_037_b_1.jpg,T10_037,T10,1,1,b,2022-04-03 18:11:00,T10_d01_037_b_1
data/Avocado Ripening Dataset/T10_d02_037_a_1.jpg,T10_037,T10,2,1,a,2022-04-05 10:00:27,T10_d02_037_a_1
data/Avocado Ripening Dataset/T10_d02_037_b_1.jpg,T10_037,T10,2,1,b,2022-04-05 10:00:39,T10_d02_037_b_1
data/Avocado Ripening Dataset/T10_d03_037_a_1.jpg,T10_037,T10,3,1,a,2022-04-06 10:05:21,T10_d03_037_a_1
data/Avocado Ripening Dataset/T10_d03_037_b_1.jpg,T10_037,T10,3,1,b,2022-04-06 10:05:31,T10_d03_037_b_1
data/Avocado Ripening Dataset/T10_d04_037_a_1.jpg,T10_037,T10,4,1,a,2022-04-07 10:07:00,T10_d04_037_a_1
data/Avocado Ripening Dataset/T10_d04_037_b_1.jpg,T10_037,T10,4,1,b,2022-04-07 10:07:13,T10_d04_037_b_1
data/Avocado Ripening Dataset/T10_d05_037_a_1.jpg,T10_037,T10,5,1,a,2022-04-08 10:44:56,T10_d05_037_a_1
data/Avocado Ripening Dataset/T10_d05_037_b_1.jpg,T10_037,T10,5,1,b,2022-04-08 10:45:05,T10_d05_037_b_1
data/Avocado Ripening Dataset/T10_d01_038_a_1.jpg,T10_038,T10,1,1,a,2022-04-04 11:03:37,T10_d01_038_a_1
data/Avocado Ripening Dataset/T10_d01_038_b_1.jpg,T10_038,T10,1,1,b,2022-04-04 11:03:49,T10_d01_038_b_1
data/Avocado Ripening Dataset/T10_d02_038_a_1.jpg,T10_038,T10,2,1,a,2022-04-05 12:12:46,T10_d02_038_a_1
data/Avocado Ripening Dataset/T10_d02_038_b_1.jpg,T10_038,T10,2,1,b,2022-04-05 12:12:56,T10_d02_038_b_1
data/Avocado Ripening Dataset/T10_d03_038_a_1.jpg,T10_038,T10,3,1,a,2022-04-06 12:13:46,T10_d03_038_a_1
data/Avocado Ripening Dataset/T10_d03_038_b_1.jpg,T10_038,T10,3,1,b,2022-04-06 12:13:58,T10_d03_038_b_1
data/Avocado Ripening Dataset/T10_d04_038_a_1.jpg,T10_038,T10,4,1,a,2022-04-07 11:50:21,T10_d04_038_a_1
data/Avocado Ripening Dataset/T10_d04_038_b_1.jpg,T10_038,T10,4,1,b,2022-04-07 11:50:30,T10_d04_038_b_1
data/Avocado Ripening Dataset/T10_d05_038_a_2.jpg,T10_038,T10,5,2,a,2022-04-08 12:32:05,T10_d05_038_a_2
data/Avocado Ripening Dataset/T10_d05_038_b_2.jpg,T10_038,T10,5,2,b,2022-04-08 12:32:16,T10_d05_038_b_2
data/Avocado Ripening Dataset/T10_d06_038_a_2.jpg,T10_038,T10,6,2,a,2022-04-09 12:43:19,T10_d06_038_a_2
data/Avocado Ripening Dataset/T10_d06_038_b_2.jpg,T10_038,T10,6,2,b,2022-04-09 12:43:29,T10_d06_038_b_2
data/Avocado Ripening Dataset/T10_d07_038_a_2.jpg,T10_038,T10,7,2,a,2022-04-10 12:11:01,T10_d07_038_a_2
data/Avocado Ripening Dataset/T10_d07_038_b_2.jpg,T10_038,T10,7,2,b,2022-04-10 12:11:08,T10_d07_038_b_2
data/Avocado Ripening Dataset/T10_d08_038_a_2.jpg,T10_038,T10,8,2,a,2022-04-11 12:14:06,T10_d08_038_a_2
data/Avocado Ripening Dataset/T10_d08_038_b_2.jpg,T10_038,T10,8,2,b,2022-04-11 12:14:12,T10_d08_038_b_2
data/Avocado Ripening Dataset/T10_d09_038_a_2.jpg,T10_038,T10,9,2,a,2022-04-12 12:43:29,T10_d09_038_a_2
data/Avocado Ripening Dataset/T10_d09_038_b_2.jpg,T10_038,T10,9,2,b,2022-04-12 12:43:35,T10_d09_038_b_2
data/Avocado Ripening Dataset/T10_d01_041_a_1.jpg,T10_041,T10,1,1,a,2022-04-04 10:26:18,T10_d01_041_a_1
data/Avocado Ripening Dataset/T10_d01_041_b_1.jpg,T10_041,T10,1,1,b,2022-04-04 10:26:30,T10_d01_041_b_1
data/Avocado Ripening Dataset/T10_d02_041_a_1.jpg,T10_041,T10,2,1,a,2022-04-05 11:10:12,T10_d02_041_a_1
data/Avocado Ripening Dataset/T10_d02_041_b_1.jpg,T10_041,T10,2,1,b,2022-04-05 11:10:21,T10_d02_041_b_1
data/Avocado Ripening Dataset/T10_d03_041_a_1.jpg,T10_041,T10,3,1,a,2022-04-06 11:40:06,T10_d03_041_a_1
data/Avocado Ripening Dataset/T10_d03_041_b_1.jpg,T10_041,T10,3,1,b,2022-04-06 11:40:31,T10_d03_041_b_1
data/Avocado Ripening Dataset/T10_d04_041_a_1.jpg,T10_041,T10,4,1,a,2022-04-07 11:09:43,T10_d04_041_a_1
data/Avocado Ripening Dataset/T10_d04_041_b_1.jpg,T10_041,T10,4,1,b,2022-04-07 11:09:51,T10_d04_041_b_1
data/Avocado Ripening Dataset/T10_d05_041_a_1.jpg,T10_041,T10,5,1,a,2022-04-08 12:03:30,T10_d05_041_a_1
data/Avocado Ripening Dataset/T10_d05_041_b_1.jpg,T10_041,T10,5,1,b,2022-04-08 12:03:38,T10_d05_041_b_1
data/Avocado Ripening Dataset/T10_d06_041_a_1.jpg,T10_041,T10,6,1,a,2022-04-09 12:21:12,T10_d06_041_a_1
data/Avocado Ripening Dataset/T10_d06_041_b_1.jpg,T10_041,T10,6,1,b,2022-04-09 12:21:19,T10_d06_041_b_1
data/Avocado Ripening Dataset/T10_d07_041_a_1.jpg,T10_041,T10,7,1,a,2022-04-10 12:40:22,T10_d07_041_a_1
data/Avocado Ripening Dataset/T10_d07_041_b_1.jpg,T10_041,T10,7,1,b,2022-04-10 12:40:28,T10_d07_041_b_1
data/Avocado Ripening Dataset/T10_d08_041_a_2.jpg,T10_041,T10,8,2,a,2022-04-11 11:43:43,T10_d08_041_a_2
data/Avocado Ripening Dataset/T10_d08_041_b_2.jpg,T10_041,T10,8,2,b,2022-04-11 11:43:49,T10_d08_041_b_2
data/Avocado Ripening Dataset/T10_d09_041_a_2.jpg,T10_041,T10,9,2,a,2022-04-12 12:04:24,T10_d09_041_a_2
data/Avocado Ripening Dataset/T10_d09_041_b_2.jpg,T10_041,T10,9,2,b,2022-04-12 12:04:31,T10_d09_041_b_2
data/Avocado Ripening Dataset/T10_d10_041_a_2.jpg,T10_041,T10,10,2,a,2022-04-13 11:45:03,T10_d10_041_a_2
data/Avocado Ripening Dataset/T10_d10_041_b_2.jpg,T10_041,T10,10,2,b,2022-04-13 11:45:12,T10_d10_041_b_2
data/Avocado Ripening Dataset/T10_d11_041_a_3.jpg,T10_041,T10,11,3,a,2022-04-14 12:29:38,T10_d11_041_a_3
data/Avocado Ripening Dataset/T10_d11_041_b_3.jpg,T10_041,T10,11,3,b,2022-04-14 12:29:44,T10_d11_041_b_3
data/Avocado Ripening Dataset/T10_d12_041_a_3.jpg,T10_041,T10,12,3,a,2022-04-15 16:36:52,T10_d12_041_a_3
data/Avocado Ripening Dataset/T10_d12_041_b_3.jpg,T10_041,T10,12,3,b,2022-04-15 16:36:58,T10_d12_041_b_3
data/Avocado Ripening Dataset/T10_d13_041_a_3.jpg,T10_041,T10,13,3,a,2022-04-16 14:15:26,T10_d13_041_a_3
data/Avocado Ripening Dataset/T10_d13_041_b_3.jpg,T10_041,T10,13,3,b,2022-04-16 14:15:32,T10_d13_041_b_3
data/Avocado Ripening Dataset/T10_d14_041_a_3.jpg,T10_041,T10,14,3,a,2022-04-17 15:36:58,T10_d14_041_a_3
data/Avocado Ripening Dataset/T10_d14_041_b_3.jpg,T10_041,T10,14,3,b,2022-04-17 15:37:02,T10_d14_041_b_3
data/Avocado Ripening Dataset/T10_d15_041_a_4.jpg,T10_041,T10,15,4,a,2022-04-18 16:23:29,T10_d15_041_a_4
data/Avocado Ripening Dataset/T10_d15_041_b_4.jpg,T10_041,T10,15,4,b,2022-04-18 16:23:33,T10_d15_041_b_4
data/Avocado Ripening Dataset/T10_d16_041_a_4.jpg,T10_041,T10,16,4,a,2022-04-19 13:00:39,T10_d16_041_a_4
data/Avocado Ripening Dataset/T10_d16_041_b_4.jpg,T10_041,T10,16,4,b,2022-04-19 13:00:45,T10_d16_041_b_4
data/Avocado Ripening Dataset/T10_d17_041_a_4.jpg,T10_041,T10,17,4,a,2022-04-20 12:31:37,T10_d17_041_a_4
data/Avocado Ripening Dataset/T10_d17_041_b_4.jpg,T10_041,T10,17,4,b,2022-04-20 12:31:42,T10_d17_041_b_4
data/Avocado Ripening Dataset/T10_d18_041_a_4.jpg,T10_041,T10,18,4,a,2022-04-21 14:00:10,T10_d18_041_a_4
data/Avocado Ripening Dataset/T10_d18_041_b_4.jpg,T10_041,T10,18,4,b,2022-04-21 14:00:15,T10_d18_041_b_4
data/Avocado Ripening Dataset/T10_d19_041_a_4.jpg,T10_041,T10,19,4,a,2022-04-22 13:13:07,T10_d19_041_a_4
data/Avocado Ripening Dataset/T10_d19_041_b_4.jpg,T10_041,T10,19,4,b,2022-04-22 13:13:13,T10_d19_041_b_4
data/Avocado Ripening Dataset/T10_d20_041_a_5.jpg,T10_041,T10,20,5,a,2022-04-23 13:42:32,T10_d20_041_a_5
data/Avocado Ripening Dataset/T10_d20_041_b_5.jpg,T10_041,T10,20,5,b,2022-04-23 13:42:36,T10_d20_041_b_5
data/Avocado Ripening Dataset/T10_d21_041_a_5.jpg,T10_041,T10,21,5,a,2022-04-24 14:55:05,T10_d21_041_a_5
data/Avocado Ripening Dataset/T10_d21_041_b_5.jpg,T10_041,T10,21,5,b,2022-04-24 14:55:10,T10_d21_041_b_5
data/Avocado Ripening Dataset/T10_d22_041_a_5.jpg,T10_041,T10,22,5,a,2022-04-25 15:46:24,T10_d22_041_a_5
data/Avocado Ripening Dataset/T10_d22_041_b_5.jpg,T10_041,T10,22,5,b,2022-04-25 15:46:29,T10_d22_041_b_5
data/Avocado Ripening Dataset/T10_d23_041_a_5.jpg,T10_041,T10,23,5,a,2022-04-26 12:42:59,T10_d23_041_a_5
data/Avocado Ripening Dataset/T10_d23_041_b_5.jpg,T10_041,T10,23,5,b,2022-04-26 12:43:05,T10_d23_041_b_5
data/Avocado Ripening Dataset/T10_d24_041_a_5.jpg,T10_041,T10,24,5,a,2022-04-27 16:27:58,T10_d24_041_a_5
data/Avocado Ripening Dataset/T10_d24_041_b_5.jpg,T10_041,T10,24,5,b,2022-04-27 16:28:04,T10_d24_041_b_5
data/Avocado Ripening Dataset/T10_d25_041_a_5.jpg,T10_041,T10,25,5,a,2022-04-28 19:26:28,T10_d25_041_a_5
data/Avocado Ripening Dataset/T10_d25_041_b_5.jpg,T10_041,T10,25,5,b,2022-04-28 19:26:35,T10_d25_041_b_5
data/Avocado Ripening Dataset/T10_d26_041_a_5.jpg,T10_041,T10,26,5,a,2022-04-29 14:56:21,T10_d26_041_a_5
data/Avocado Ripening Dataset/T10_d26_041_b_5.jpg,T10_041,T10,26,5,b,2022-04-29 14:56:25,T10_d26_041_b_5
data/Avocado Ripening Dataset/T10_d01_044_a_1.jpg,T10_044,T10,1,1,a,2022-04-04 11:04:13,T10_d01_044_a_1
data/Avocado Ripening Dataset/T10_d01_044_b_1.jpg,T10_044,T10,1,1,b,2022-04-04 11:04:25,T10_d01_044_b_1
data/Avocado Ripening Dataset/T20_d01_001_a_1.jpg,T20_001,T20,1,1,a,2022-04-04 18:56:55,T20_d01_001_a_1
data/Avocado Ripening Dataset/T20_d01_001_b_1.jpg,T20_001,T20,1,1,b,2022-04-04 18:57:03,T20_d01_001_b_1
data/Avocado Ripening Dataset/T20_d02_001_a_1.jpg,T20_001,T20,2,1,a,2022-04-05 14:16:21,T20_d02_001_a_1
data/Avocado Ripening Dataset/T20_d02_001_b_1.jpg,T20_001,T20,2,1,b,2022-04-05 14:16:46,T20_d02_001_b_1
data/Avocado Ripening Dataset/T20_d03_001_a_2.jpg,T20_001,T20,3,2,a,2022-04-06 15:08:50,T20_d03_001_a_2
data/Avocado Ripening Dataset/T20_d03_001_b_2.jpg,T20_001,T20,3,2,b,2022-04-06 15:09:21,T20_d03_001_b_2
data/Avocado Ripening Dataset/T20_d04_001_a_2.jpg,T20_001,T20,4,2,a,2022-04-07 14:33:02,T20_d04_001_a_2
data/Avocado Ripening Dataset/T20_d04_001_b_2.jpg,T20_001,T20,4,2,b,2022-04-07 14:33:12,T20_d04_001_b_2
data/Avocado Ripening Dataset/T20_d05_001_a_3.jpg,T20_001,T20,5,3,a,2022-04-08 15:58:21,T20_d05_001_a_3
data/Avocado Ripening Dataset/T20_d05_001_b_3.jpg,T20_001,T20,5,3,b,2022-04-08 15:58:29,T20_d05_001_b_3
data/Avocado Ripening Dataset/T20_d06_001_a_4.jpg,T20_001,T20,6,4,a,2022-04-09 15:40:51,T20_d06_001_a_4
data/Avocado Ripening Dataset/T20_d06_001_b_4.jpg,T20_001,T20,6,4,b,2022-04-09 15:41:06,T20_d06_001_b_4
data/Avocado Ripening Dataset/T20_d07_001_a_4.jpg,T20_001,T20,7,4,a,2022-04-10 14:34:17,T20_d07_001_a_4
data/Avocado Ripening Dataset/T20_d07_001_b_4.jpg,T20_001,T20,7,4,b,2022-04-10 14:34:24,T20_d07_001_b_4
data/Avocado Ripening Dataset/T20_d08_001_a_4.jpg,T20_001,T20,8,4,a,2022-04-11 15:28:02,T20_d08_001_a_4
data/Avocado Ripening Dataset/T20_d08_001_b_4.jpg,T20_001,T20,8,4,b,2022-04-11 15:28:12,T20_d08_001_b_4
data/Avocado Ripening Dataset/T20_d09_001_a_5.jpg,T20_001,T20,9,5,a,2022-04-12 14:44:53,T20_d09_001_a_5
data/Avocado Ripening Dataset/T20_d09_001_b_5.jpg,T20_001,T20,9,5,b,2022-04-12 14:55:35,T20_d09_001_b_5
data/Avocado Ripening Dataset/T20_d10_001_a_5.jpg,T20_001,T20,10,5,a,2022-04-13 13:26:47,T20_d10_001_a_5
data/Avocado Ripening Dataset/T20_d10_001_b_5.jpg,T20_001,T20,10,5,b,2022-04-13 13:26:55,T20_d10_001_b_5
data/Avocado Ripening Dataset/T20_d11_001_a_5.jpg,T20_001,T20,11,5,a,2022-04-14 16:33:07,T20_d11_001_a_5
data/Avocado Ripening Dataset/T20_d11_001_b_5.jpg,T20_001,T20,11,5,b,2022-04-14 16:33:14,T20_d11_001_b_5
data/Avocado Ripening Dataset/T20_d01_004_a_1.jpg,T20_004,T20,1,1,a,2022-04-04 19:28:57,T20_d01_004_a_1
data/Avocado Ripening Dataset/T20_d01_004_b_1.jpg,T20_004,T20,1,1,b,2022-04-04 19:29:08,T20_d01_004_b_1
data/Avocado Ripening Dataset/T20_d02_004_a_2.jpg,T20_004,T20,2,2,a,2022-04-05 14:43:05,T20_d02_004_a_2
data/Avocado Ripening Dataset/T20_d02_004_b_2.jpg,T20_004,T20,2,2,b,2022-04-05 14:43:17,T20_d02_004_b_2
data/Avocado Ripening Dataset/T20_d03_004_a_2.jpg,T20_004,T20,3,2,a,2022-04-06 13:56:29,T20_d03_004_a_2
data/Avocado Ripening Dataset/T20_d03_004_b_2.jpg,T20_004,T20,3,2,b,2022-04-06 13:57:38,T20_d03_004_b_2
data/Avocado Ripening Dataset/T20_d04_004_a_2.jpg,T20_004,T20,4,2,a,2022-04-07 13:59:39,T20_d04_004_a_2
data/Avocado Ripening Dataset/T20_d04_004_b_2.jpg,T20_004,T20,4,2,b,2022-04-07 14:00:18,T20_d04_004_b_2
data/Avocado Ripening Dataset/T20_d05_004_a_4.jpg,T20_004,T20,5,4,a,2022-04-08 15:02:09,T20_d05_004_a_4
data/Avocado Ripening Dataset/T20_d05_004_b_4.jpg,T20_004,T20,5,4,b,2022-04-08 15:02:17,T20_d05_004_b_4
data/Avocado Ripening Dataset/T20_d06_004_a_4.jpg,T20_004,T20,6,4,a,2022-04-09 15:09:56,T20_d06_004_a_4
data/Avocado Ripening Dataset/T20_d06_004_b_4.jpg,T20_004,T20,6,4,b,2022-04-09 15:10:08,T20_d06_004_b_4
data/Avocado Ripening Dataset/T20_d07_004_a_4.jpg,T20_004,T20,7,4,a,2022-04-10 15:18:59,T20_d07_004_a_4
data/Avocado Ripening Dataset/T20_d07_004_b_4.jpg,T20_004,T20,7,4,b,2022-04-10 15:19:10,T20_d07_004_b_4
data/Avocado Ripening Dataset/T20_d08_004_a_4.jpg,T20_004,T20,8,4,a,2022-04-11 14:45:48,T20_d08_004_a_4
data/Avocado Ripening Dataset/T20_d08_004_b_4.jpg,T20_004,T20,8,4,b,2022-04-11 14:45:54,T20_d08_004_b_4
data/Avocado Ripening Dataset/T20_d09_004_a_5.jpg,T20_004,T20,9,5,a,2022-04-12 15:41:19,T20_d09_004_a_5
data/Avocado Ripening Dataset/T20_d09_004_b_5.jpg,T20_004,T20,9,5,b,2022-04-12 15:41:26,T20_d09_004_b_5
data/Avocado Ripening Dataset/T20_d10_004_a_5.jpg,T20_004,T20,10,5,a,2022-04-13 13:00:16,T20_d10_004_a_5
data/Avocado Ripening Dataset/T20_d10_004_b_5.jpg,T20_004,T20,10,5,b,2022-04-13 13:00:23,T20_d10_004_b_5
data/Avocado Ripening Dataset/T20_d11_004_a_5.jpg,T20_004,T20,11,5,a,2022-04-14 15:23:28,T20_d11_004_a_5
data/Avocado Ripening Dataset/T20_d11_004_b_5.jpg,T20_004,T20,11,5,b,2022-04-14 15:23:36,T20_d11_004_b_5
data/Avocado Ripening Dataset/T20_d01_005_a_1.jpg,T20_005,T20,1,1,a,2022-04-03 18:51:05,T20_d01_005_a_1
data/Avocado Ripening Dataset/T20_d01_005_b_1.jpg,T20_005,T20,1,1,b,2022-04-03 18:51:18,T20_d01_005_b_1
data/Avocado Ripening Dataset/T20_d02_005_a_1.jpg,T20_005,T20,2,1,a,2022-04-05 15:15:19,T20_d02_005_a_1
data/Avocado Ripening Dataset/T20_d02_005_b_1.jpg,T20_005,T20,2,1,b,2022-04-05 15:15:49,T20_d02_005_b_1
data/Avocado Ripening Dataset/T20_d03_005_a_2.jpg,T20_005,T20,3,2,a,2022-04-06 14:36:09,T20_d03_005_a_2
data/Avocado Ripening Dataset/T20_d03_005_b_2.jpg,T20_005,T20,3,2,b,2022-04-06 14:36:19,T20_d03_005_b_2
data/Avocado Ripening Dataset/T20_d04_005_a_2.jpg,T20_005,T20,4,2,a,2022-04-07 13:27:35,T20_d04_005_a_2
data/Avocado Ripening Dataset/T20_d04_005_b_2.jpg,T20_005,T20,4,2,b,2022-04-07 13:27:49,T20_d04_005_b_2
data/Avocado Ripening Dataset/T20_d05_005_a_3.jpg,T20_005,T20,5,3,a,2022-04-08 14:18:27,T20_d05_005_a_3
data/Avocado Ripening Dataset/T20_d05_005_b_3.jpg,T20_005,T20,5,3,b,2022-04-08 14:18:39,T20_d05_005_b_3
data/Avocado Ripening Dataset/T20_d06_005_a_4.jpg,T20_005,T20,6,4,a,2022-04-09 14:34:49,T20_d06_005_a_4
data/Avocado Ripening Dataset/T20_d06_005_b_4.jpg,T20_005,T20,6,4,b,2022-04-09 14:34:57,T20_d06_005_b_4
data/Avocado Ripening Dataset/T20_d07_005_a_4.jpg,T20_005,T20,7,4,a,2022-04-10 14:56:35,T20_d07_005_a_4
data/Avocado Ripening Dataset/T20_d07_005_b_4.jpg,T20_005,T20,7,4,b,2022-04-10 14:56:43,T20_d07_005_b_4
data/Avocado Ripening Dataset/T20_d08_005_a_4.jpg,T20_005,T20,8,4,a,2022-04-11 12:48:36,T20_d08_005_a_4
data/Avocado Ripening Dataset/T20_d08_005_b_4.jpg,T20_005,T20,8,4,b,2022-04-11 12:48:48,T20_d08_005_b_4
data/Avocado Ripening Dataset/T20_d09_005_a_5.jpg,T20_005,T20,9,5,a,2022-04-12 14:20:47,T20_d09_005_a_5
data/Avocado Ripening Dataset/T20_d09_005_b_5.jpg,T20_005,T20,9,5,b,2022-04-12 14:20:58,T20_d09_005_b_5
data/Avocado Ripening Dataset/T20_d10_005_a_5.jpg,T20_005,T20,10,5,a,2022-04-13 12:37:04,T20_d10_005_a_5
data/Avocado Ripening Dataset/T20_d10_005_b_5.jpg,T20_005,T20,10,5,b,2022-04-13 12:37:12,T20_d10_005_b_5
data/Avocado Ripening Dataset/T20_d11_005_a_5.jpg,T20_005,T20,11,5,a,2022-04-14 14:52:59,T20_d11_005_a_5
data/Avocado Ripening Dataset/T20_d11_005_b_5.jpg,T20_005,T20,11,5,b,2022-04-14 14:53:17,T20_d11_005_b_5
data/Avocado Ripening Dataset/T20_d01_006_a_1.jpg,T20_006,T20,1,1,a,2022-04-03 18:51:42,T20_d01_006_a_1
data/Avocado Ripening Dataset/T20_d01_006_b_1.jpg,T20_006,T20,1,1,b,2022-04-03 18:51:54,T20_d01_006_b_1
data/Avocado Ripening Dataset/T20_d02_006_a_1.jpg,T20_006,T20,2,1,a,2022-04-05 15:16:08,T20_d02_006_a_1
data/Avocado Ripening Dataset/T20_d02_006_b_1.jpg,T20_006,T20,2,1,b,2022-04-05 15:16:16,T20_d02_006_b_1
data/Avocado Ripening Dataset/T20_d03_006_a_2.jpg,T20_006,T20,3,2,a,2022-04-06 14:36:42,T20_d03_006_a_2
data/Avocado Ripening Dataset/T20_d03_006_b_2.jpg,T20_006,T20,3,2,b,2022-04-06 14:36:53,T20_d03_006_b_2
data/Avocado Ripening Dataset/T20_d04_006_a_2.jpg,T20_006,T20,4,2,a,2022-04-07 13:28:16,T20_d04_006_a_2
data/Avocado Ripening Dataset/T20_d04_006_b_2.jpg,T20_006,T20,4,2,b,2022-04-07 13:28:27,T20_d04_006_b_2
data/Avocado Ripening Dataset/T20_d05_006_a_3.jpg,T20_006,T20,5,3,a,2022-04-08 14:19:02,T20_d05_006_a_3
data/Avocado Ripening Dataset/T20_d05_006_b_3.jpg,T20_006,T20,5,3,b,2022-04-08 14:19:10,T20_d05_006_b_3
data/Avocado Ripening Dataset/T20_d06_006_a_4.jpg,T20_006,T20,6,4,a,2022-04-09 14:35:29,T20_d06_006_a_4
data/Avocado Ripening Dataset/T20_d06_006_b_4.jpg,T20_006,T20,6,4,b,2022-04-09 14:35:37,T20_d06_006_b_4
data/Avocado Ripening Dataset/T20_d07_006_a_4.jpg,T20_006,T20,7,4,a,2022-04-10 14:56:54,T20_d07_006_a_4
data/Avocado Ripening Dataset/T20_d07_006_b_4.jpg,T20_006,T20,7,4,b,2022-04-10 14:57:05,T20_d07_006_b_4
data/Avocado Ripening Dataset/T20_d08_006_a_4.jpg,T20_006,T20,8,4,a,2022-04-11 12:49:06,T20_d08_006_a_4
data/Avocado Ripening Dataset/T20_d08_006_b_4.jpg,T20_006,T20,8,4,b,2022-04-11 12:49:23,T20_d08_006_b_4
data/Avocado Ripening Dataset/T20_d09_006_a_4.jpg,T20_006,T20,9,4,a,2022-04-12 14:21:19,T20_d09_006_a_4
data/Avocado Ripening Dataset/T20_d09_006_b_4.jpg,T20_006,T20,9,4,b,2022-04-12 14:21:29,T20_d09_006_b_4
data/Avocado Ripening Dataset/T20_d01_008_a_1.jpg,T20_008,T20,1,1,a,2022-04-03 18:52:17,T20_d01_008_a_1
data/Avocado Ripening Dataset/T20_d01_008_b_1.jpg,T20_008,T20,1,1,b,2022-04-03 18:52:27,T20_d01_008_b_1
data/Avocado Ripening Dataset/T20_d02_008_a_1.jpg,T20_008,T20,2,1,a,2022-04-05 15:16:38,T20_d02_008_a_1
data/Avocado Ripening Dataset/T20_d02_008_b_1.jpg,T20_008,T20,2,1,b,2022-04-05 15:16:46,T20_d02_008_b_1
data/Avocado Ripening Dataset/T20_d03_008_a_2.jpg,T20_008,T20,3,2,a,2022-04-06 14:37:14,T20_d03_008_a_2
data/Avocado Ripening Dataset/T20_d03_008_b_2.jpg,T20_008,T20,3,2,b,2022-04-06 14:37:25,T20_d03_008_b_2
data/Avocado Ripening Dataset/T20_d04_008_a_2.jpg,T20_008,T20,4,2,a,2022-04-07 13:28:55,T20_d04_008_a_2
data/Avocado Ripening Dataset/T20_d04_008_b_2.jpg,T20_008,T20,4,2,b,2022-04-07 13:29:04,T20_d04_008_b_2
data/Avocado Ripening Dataset/T20_d05_008_a_3.jpg,T20_008,T20,5,3,a,2022-04-08 14:19:35,T20_d05_008_a_3
data/Avocado Ripening Dataset/T20_d05_008_b_3.jpg,T20_008,T20,5,3,b,2022-04-08 14:19:43,T20_d05_008_b_3
data/Avocado Ripening Dataset/T20_d06_008_a_3.jpg,T20_008,T20,6,3,a,2022-04-09 14:36:03,T20_d06_008_a_3
data/Avocado Ripening Dataset/T20_d06_008_b_3.jpg,T20_008,T20,6,3,b,2022-04-09 14:36:11,T20_d06_008_b_3
data/Avocado Ripening Dataset/T20_d07_008_a_3.jpg,T20_008,T20,7,3,a,2022-04-10 14:57:18,T20_d07_008_a_3
data/Avocado Ripening Dataset/T20_d07_008_b_3.jpg,T20_008,T20,7,3,b,2022-04-10 14:57:29,T20_d07_008_b_3
data/Avocado Ripening Dataset/T20_d08_008_a_4.jpg,T20_008,T20,8,4,a,2022-04-11 12:49:42,T20_d08_008_a_4
data/Avocado Ripening Dataset/T20_d08_008_b_4.jpg,T20_008,T20,8,4,b,2022-04-11 12:49:51,T20_d08_008_b_4
data/Avocado Ripening Dataset/T20_d09_008_a_4.jpg,T20_008,T20,9,4,a,2022-04-12 14:21:53,T20_d09_008_a_4
data/Avocado Ripening Dataset/T20_d09_008_b_4.jpg,T20_008,T20,9,4,b,2022-04-12 14:21:59,T20_d09_008_b_4
data/Avocado Ripening Dataset/T20_d10_008_a_4.jpg,T20_008,T20,10,4,a,2022-04-13 12:37:31,T20_d10_008_a_4
data/Avocado Ripening Dataset/T20_d10_008_b_4.jpg,T20_008,T20,10,4,b,2022-04-13 12:37:37,T20_d10_008_b_4
data/Avocado Ripening Dataset/T20_d11_008_a_5.jpg,T20_008,T20,11,5,a,2022-04-14 14:53:38,T20_d11_008_a_5
data/Avocado Ripening Dataset/T20_d11_008_b_5.jpg,T20_008,T20,11,5,b,2022-04-14 14:53:45,T20_d11_008_b_5
data/Avocado Ripening Dataset/T20_d01_010_a_1.jpg,T20_010,T20,1,1,a,2022-04-04 19:29:53,T20_d01_010_a_1
data/Avocado Ripening Dataset/T20_d01_010_b_1.jpg,T20_010,T20,1,1,b,2022-04-04 19:29:59,T20_d01_010_b_1
data/Avocado Ripening Dataset/T20_d02_010_a_2.jpg,T20_010,T20,2,2,a,2022-04-05 14:43:35,T20_d02_010_a_2
data/Avocado Ripening Dataset/T20_d02_010_b_2.jpg,T20_010,T20,2,2,b,2022-04-05 14:43:42,T20_d02_010_b_2
data/Avocado Ripening Dataset/T20_d03_010_a_2.jpg,T20_010,T20,3,2,a,2022-04-06 13:58:33,T20_d03_010_a_2
data/Avocado Ripening Dataset/T20_d03_010_b_2.jpg,T20_010,T20,3,2,b,2022-04-06 13:59:20,T20_d03_010_b_2
data/Avocado Ripening Dataset/T20_d04_010_a_3.jpg,T20_010,T20,4,3,a,2022-04-07 14:00:48,T20_d04_010_a_3
data/Avocado Ripening Dataset/T20_d04_010_b_3.jpg,T20_010,T20,4,3,b,2022-04-07 14:00:58,T20_d04_010_b_3
data/Avocado Ripening Dataset/T20_d05_010_a_3.jpg,T20_010,T20,5,3,a,2022-04-08 15:02:38,T20_d05_010_a_3
data/Avocado Ripening Dataset/T20_d05_010_b_3.jpg,T20_010,T20,5,3,b,2022-04-08 15:02:47,T20_d05_010_b_3
data/Avocado Ripening Dataset/T20_d06_010_a_4.jpg,T20_010,T20,6,4,a,2022-04-09 15:10:30,T20_d06_010_a_4
